theta1,theta2,theta3,theta4,pulsos1,pulsos2,pulsos3,pulsos4,velocidad1,velocidad2,velocidad3,velocidad4
0.150235116481781,1.116209626197815,-1.646539568901062,-1.3130624294281006,8.254676729768187,61.330199241638184,-90.46920708247593,-72.14628733121432,[-0.02644018],[0.00640405],[-0.01689281],[-0.01270749]
0.14759519696235657,1.1168509721755981,-1.648229956626892,-1.3143410682678223,8.109626206722888,61.365438031626276,-90.56208552895012,-72.21654221251771,[-0.02680763],[0.00627713],[-0.01665474],[-0.01250989]
0.1449183225631714,1.1174794435501099,-1.6498982906341553,-1.31559157371521,7.962545195778648,61.399969425830214,-90.6537522326459,-72.28525130303352,[-0.02711714],[0.00614899],[-0.01640276],[-0.01230375]
0.1422099620103836,1.1180951595306396,-1.6515374183654785,-1.3168299198150635,7.813734176394704,61.43379997421097,-90.74381419590541,-72.35329229753096,[-0.0274075],[0.00601271],[-0.01616329],[-0.01210081]
0.1394723653793335,1.118697166442871,-1.653154969215393,-1.3180413246154785,7.6633167790842585,61.46687727708083,-90.8326906162304,-72.41985300085047,[-0.02770263],[0.00588546],[-0.01591942],[-0.01189968]
0.13670530915260315,1.1192865371704102,-1.6547465324401855,-1.3192338943481445,7.511280722670503,61.49926028408847,-90.92013914506515,-72.48537881033761,[-0.02801379],[0.00575693],[-0.01566865],[-0.01169399]
0.13390730321407318,1.1198631525039673,-1.656314730644226,-1.3204054832458496,7.357544132641384,61.53094244527293,-91.00630388155089,-72.54975182669503,[-0.02838963],[0.00563675],[-0.01541453],[-0.01149043]
0.13107237219810486,1.1204274892807007,-1.6578614711761475,-1.3215545415878296,7.201778692203564,61.56194996047806,-91.09128962506306,-72.6128869004302,[-0.02871345],[0.00551118],[-0.01514095],[-0.0112732]
0.12820447981357574,1.1209796667099,-1.6593748331069946,-1.3226879835128784,7.044202187559107,61.592289379664834,-91.1744413795052,-72.67516392927904,[-0.02890881],[0.00537481],[-0.01487266],[-0.01105375]
0.1253158152103424,1.1215181350708008,-1.660861849784851,-1.323798418045044,6.885484352216616,61.62187555334071,-91.25614559257424,-72.73617681566176,[-0.02927543],[0.00524184],[-0.01460841],[-0.01083822]
0.1223922148346901,1.1220433712005615,-1.6623233556747437,-1.3248838186264038,6.7248469689390165,61.65073468134953,-91.33644811399691,-72.79581421024197,[-0.02949596],[0.00511946],[-0.01434027],[-0.01062565]
0.11944510042667389,1.1225560903549194,-1.6637619733810425,-1.3259496688842773,6.562917605861203,61.67890606345711,-91.41549304291442,-72.85437741122404,[-0.02988247],[0.00499386],[-0.01406689],[-0.01040854]
0.11646101623773575,1.1230562925338745,-1.6651668548583984,-1.326996088027954,6.398956936139327,61.70638969966344,-91.49268433287904,-72.91187296856891,[-0.03004533],[0.0048575],[-0.01379557],[-0.01018734]
0.11345841735601425,1.1235431432724,-1.666548252105713,-1.328016996383667,6.233978975605179,61.733139740241754,-91.56858528053368,-72.96796683426741,[-0.03040537],[0.00473018],[-0.01351628],[-0.00996606]
0.11042177677154541,1.1240171194076538,-1.6679013967514038,-1.3290172815322876,6.067130591843155,61.75918238503593,-91.64293388743977,-73.0229275567191,[-0.03067695],[0.0046038],[-0.01323374],[-0.0097434]
0.10735706239938736,1.1244782209396362,-1.66922926902771,-1.329992413520813,5.898739692274031,61.78451763404595,-91.71589390262143,-73.07650623740732,[-0.03104917],[0.00447487],[-0.01293384],[-0.0095097]
0.10425615310668945,1.1249263286590576,-1.670521855354309,-1.330951452255249,5.7283600608071135,61.80913893731086,-91.78691512935765,-73.12920067336533,[-0.03121198],[0.00433715],[-0.01264966],[-0.00928057]
0.10113685578107834,1.1253610849380493,-1.6717897653579712,-1.3318837881088257,5.556970097861448,61.833026644947765,-91.85658051417424,-73.18042791806735,[-0.03152491],[0.00421043],[-0.01236676],[-0.00905759]
0.09798777848482132,1.125783085823059,-1.673027515411377,-1.3327893018722534,5.38394387279238,61.85621350676149,-91.92458875886688,-73.23018142155239,[-0.031789],[0.00407517],[-0.01206395],[-0.00881916]
0.0948115885257721,1.12619149684906,-1.6742368936538696,-1.333675742149353,5.2094279409764885,61.87865367302528,-91.99103811284998,-73.27888693128314,[-0.03201661],[0.0039473],[-0.01176681],[-0.0085876]
0.09161221235990524,1.1265867948532104,-1.6754150390625,-1.3345409631729126,5.0336380417530355,61.90037334358299,-92.05577137706044,-73.32642654796223,[-0.03222344],[0.00381545],[-0.01147428],[-0.00835669]
0.08839190006256104,1.1269690990447998,-1.676565408706665,-1.3353761434555054,4.856697805635222,61.921379068395595,-92.11897850036621,-73.37231557447832,[-0.03245924],[0.00368562],[-0.01116381],[-0.00811668]
0.08514832705259323,1.1273386478424072,-1.6776809692382812,-1.336193561553955,4.678479508384243,61.941683947385016,-92.1802730350704,-73.41722865681072,[-0.0326736],[0.00355282],[-0.01085894],[-0.00787838]
0.08188310265541077,1.127695083618164,-1.6787704229354858,-1.3369841575622559,4.49907157447312,61.96126833066836,-92.24013312832341,-73.46066799792615,[-0.0330291],[0.00342714],[-0.01054526],[-0.00763868]
0.07858375459909439,1.128039002418518,-1.6798245906829834,-1.3377541303634644,4.317788714235956,61.980164968050445,-92.29805443313096,-73.50297419579475,[-0.03317189],[0.00329284],[-0.01023545],[-0.00739689]
0.07526795566082001,1.1283694505691528,-1.6808511018753052,-1.338496446609497,4.135601959385715,61.99832145984357,-92.35445614699479,-73.54376080271962,[-0.03344261],[0.00316831],[-0.00992031],[-0.007157]
0.07192640006542206,1.1286875009536743,-1.6818439960479736,-1.339219570159912,3.952000003594619,62.01579675569639,-92.40901077186669,-73.58349286592924,[-0.03370024],[0.00303368],[-0.00960901],[-0.00691425]
0.0685589537024498,1.128991723060608,-1.682807445526123,-1.3399131298065186,3.7669754781565823,62.03251225607736,-92.4619475563804,-73.6216005388197,[-0.0338566],[0.00290464],[-0.00929137],[-0.00667075]
0.0651748776435852,1.1292834281921387,-1.6837373971939087,-1.3405869007110596,3.5810372331640226,62.04854001055707,-92.51304380186312,-73.6586209181901,[-0.034034],[0.00277201],[-0.00897502],[-0.00642622]
0.06177327781915665,1.1295615434646606,-1.6846363544464111,-1.3412315845489502,3.394136143909706,62.06382106948685,-92.56243705749512,-73.69404310708518,[-0.03424671],[0.00264177],[-0.00865108],[-0.00617863]
0.05835072696208954,1.1298271417617798,-1.6855047941207886,-1.3418536186218262,3.206083899015909,62.078414382515376,-92.61015352312026,-73.72822080339705,[-0.03442389],[0.00251404],[-0.00833035],[-0.00593413]
0.05491011217236519,1.1300793886184692,-1.6863378286361694,-1.342451572418213,3.017039130349736,62.0922740999159,-92.65592465033899,-73.76107540759412,[-0.03452743],[0.00237896],[-0.00800365],[-0.00568263]
0.05145839601755142,1.1303184032440186,-1.687142014503479,-1.3430224657058716,2.8273843965687595,62.10540677164937,-92.70011068700434,-73.79244317065229,[-0.03474513],[0.00225178],[-0.0076715],[-0.00543206]
0.047986067831516266,1.130544900894165,-1.687910556793213,-1.3435711860656738,2.636597133599795,62.1178516974816,-92.74233828534138,-73.8225926409711,[-0.03486043],[0.00211928],[-0.00734415],[-0.00518153]
0.0445011630654335,1.1307576894760132,-1.6886465549468994,-1.3440923690795898,2.4451188497490937,62.129543377802925,-92.78277774433514,-73.85122907030714,[-0.03504709],[0.0019891],[-0.0070094],[-0.00492805]
0.04099831357598305,1.1309572458267212,-1.6893497705459595,-1.3445903062820435,2.252654592086981,62.14050801245721,-92.82141596406372,-73.87858825725513,[-0.03520687],[0.0018588],[-0.00667623],[-0.00467543]
0.03747924044728279,1.1311436891555786,-1.6900182962417603,-1.3450628519058228,2.0592989256748786,62.15075215140542,-92.85814814515166,-73.90455230251774,[-0.03532941],[0.00172811],[-0.00634245],[-0.00442229]
0.03394751995801926,1.131317377090454,-1.6906554698944092,-1.3455073833465576,1.8652483493417176,62.16029544453045,-92.893157686506,-73.92897710695372,[-0.03547251],[0.00160048],[-0.0060023],[-0.00416716]
0.030401699244976044,1.1314783096313477,-1.691257119178772,-1.3459302186965942,1.6704230354382443,62.16913789183229,-92.92621533949297,-73.9522098184942,[-0.03555528],[0.00147011],[-0.00566501],[-0.00391228]
0.026847004890441895,1.1316264867782593,-1.6918264627456665,-1.3463242053985596,1.4751101588154887,62.177279493310955,-92.9574979530586,-73.97385743948129,[-0.03574494],[0.00134134],[-0.0053207],[-0.0036543]
0.02327440120279789,1.1317615509033203,-1.692360520362854,-1.3466964960098267,1.278813252900983,62.184700599083534,-92.9868417781788,-73.9943129675729,[-0.03579705],[0.00121184],[-0.00498245],[-0.00339937]
